from_node,to_node,road_id,from_node_lon,from_node_lat,to_node_lon,to_node_lat,distance,duration
42445263,42433377,5753,-73.9433191,40.785172,-73.9419556,40.7846024,131.2452801,77
42445263,42443058,5754,-73.9433191,40.785172,-73.9457073,40.7861808,230.4848599,137
42445291,42429633,5755,-74.015769,40.717671,-74.0164693,40.716328,163.5486049,61
42445291,42431630,5756,-74.015769,40.717671,-74.0140898,40.7177392,170.7416338,67
42445291,42446814,5757,-74.015769,40.717671,-74.0145636,40.717113,119.0661258,43
42445310,42434821,5758,-74.0027864,40.74959,-74.0023198,40.7502203,80.36224474,29
42445310,358447541,5759,-74.0027864,40.74959,-74.0009811,40.7488385,173.6286813,63
42445314,42434827,5760,-74.0078198,40.751707,-74.0075669,40.7523939,79.28852356,21
42445314,42430597,5761,-74.0078198,40.751707,-74.0056363,40.7507886,210.5112853,77
42445356,42430550,5762,-74.0075519,40.7154408,-74.0070959,40.716013,74.33041706,27
42445356,42445357,5763,-74.0075519,40.7154408,-74.0088192,40.7160188,124.6816545,33
42445357,42431614,5764,-74.0088192,40.7160188,-74.0092214,40.7155224,64.77363997,24
42445357,42436322,5765,-74.0088192,40.7160188,-74.009201,40.716193,37.56665919,10
42445365,561042190,5766,-73.982957,40.747765,-73.9814457,40.7471279,145.7818304,53
42445365,42437644,5767,-73.982957,40.747765,-73.9845788,40.748431,155.4990877,56
42445365,42434948,5768,-73.982957,40.747765,-73.982473,40.748432,84.6413271,31
42445374,42446935,5769,-73.979724,40.746402,-73.9802079,40.7457355,84.58856241,31
42445374,3786901743,5770,-73.979724,40.746402,-73.9812632,40.7470509,148.4751803,54
42445374,42445378,5771,-73.979724,40.746402,-73.9781043,40.745722,156.0873832,57
42445378,42434959,5772,-73.9781043,40.745722,-73.9776073,40.7463828,84.5757024,31
42445378,42445382,5773,-73.9781043,40.745722,-73.977327,40.7453923,75.0888529,28
42445378,42445374,5774,-73.9781043,40.745722,-73.979724,40.746402,156.0873832,57
42445382,5131026388,5775,-73.977327,40.7453923,-73.9758792,40.7447777,139.8878513,52
42445382,42445378,5776,-73.977327,40.7453923,-73.9781043,40.745722,75.0888529,28
42445387,42445390,5777,-73.975224,40.744505,-73.973512,40.743782,165.2121791,61
42445387,42434969,5778,-73.975224,40.744505,-73.9747494,40.7451721,84.27189956,38
42445387,5131026388,5779,-73.975224,40.744505,-73.9758792,40.7447777,63.01308428,25
42445390,42445387,5780,-73.973512,40.743782,-73.975224,40.744505,165.2121791,61
42445390,42434974,5781,-73.973512,40.743782,-73.973024,40.7444495,84.85304639,32
42445390,42445392,5782,-73.973512,40.743782,-73.9720779,40.7431846,137.9844892,53
42445392,42445390,5783,-73.9720779,40.7431846,-73.973512,40.743782,137.9844892,53
42445392,406048768,5784,-73.9720779,40.7431846,-73.9716337,40.7438673,84.63749538,32
42445392,42451126,5785,-73.9720779,40.7431846,-73.972473,40.7427908,57.65647768,14
42445404,4597668033,5786,-73.9847977,40.745239,-73.9832306,40.7445784,151.1631283,55
42445404,42445896,5787,-73.9847977,40.745239,-73.9843476,40.7458561,78.40313986,29
42445409,42445411,5788,-73.9831267,40.7445346,-73.9815614,40.7438801,150.7018793,54
42445409,42456568,5789,-73.9831267,40.7445346,-73.9826751,40.7451555,78.83409722,29
42445411,42436751,5790,-73.9815614,40.7438801,-73.982012,40.7432609,78.62788355,29
42445411,42445413,5791,-73.9815614,40.7438801,-73.9799506,40.7432068,155.070395,57
42445413,42442902,5792,-73.9799506,40.7432068,-73.9777264,40.7422757,214.1973171,78
42445413,42449926,5793,-73.9799506,40.7432068,-73.9794966,40.7438224,78.41722492,29
42445417,42453187,5794,-73.975343,40.741274,-73.974015,40.743095,231.3526321,84
42445417,4950763054,5795,-73.975343,40.741274,-73.9731747,40.7403316,210.7055275,77
42445426,42435400,5796,-73.936361,40.794698,-73.9359046,40.7953221,79.35663071,31
42445426,42445430,5797,-73.936361,40.794698,-73.934108,40.793768,216.2677491,125
42445430,42435403,5798,-73.934108,40.793768,-73.933647,40.794376,77.97335732,45
42445466,42430535,5799,-74.0030451,40.7156034,-74.0034172,40.7141186,168.826114,62
42445466,42427300,5800,-74.0030451,40.7156034,-74.0021357,40.7151767,90.16111504,34
42445474,42428417,5801,-74.002558,40.716181,-74.004026,40.716871,145.6356855,53
42445474,42445466,5802,-74.002558,40.716181,-74.0030451,40.7156034,76.22513942,28
42445479,42445474,5803,-74.002078,40.716731,-74.002558,40.716181,73.32636431,27
42445481,42428425,5804,-74.0015648,40.7173003,-74.003043,40.7180338,148.9365818,55
42445481,42445479,5805,-74.0015648,40.7173003,-74.002078,40.716731,76.66915107,29
42445484,42427311,5806,-74.000988,40.717932,-74.000274,40.717619,69.53173722,25
42445484,42445481,5807,-74.000988,40.717932,-74.0015648,40.7173003,85.42392384,31
42445489,42427324,5808,-73.999061,40.720044,-73.998524,40.719786,53.59607669,20
42445489,42439580,5809,-73.999061,40.720044,-73.999841,40.719193,115.2217643,42
42445498,42458267,5810,-73.996476,40.723686,-73.996952,40.72388,45.56029987,17
42445498,42445505,5811,-73.996476,40.723686,-73.995882,40.724403,94.14023798,35
42445505,42453327,5812,-73.995882,40.724403,-73.996301,40.724662,45.57488154,17
42445505,1918039897,5813,-73.995882,40.724403,-73.9953664,40.7250362,82.74828348,31
42445511,1692433916,5814,-73.9952714,40.7251537,-73.994648,40.7259345,101.4868782,38
42445511,42457319,5815,-73.9952714,40.7251537,-73.9957977,40.725279,46.50799261,18
42445520,42437618,5816,-73.994129,40.72664,-73.9921271,40.7256721,200.2627949,72
42445520,42431165,5817,-73.994129,40.72664,-73.9936333,40.7272967,84.12558067,31
42445534,42439236,5818,-73.993147,40.727867,-73.9914198,40.7298614,265.3959331,96
42445534,1773084402,5819,-73.993147,40.727867,-73.9915448,40.7270946,160.0664879,59
42445543,42439249,5820,-73.9910884,40.7300532,-73.990744,40.7299009,33.64628035,13
42445543,42445548,5821,-73.9910884,40.7300532,-73.990646,40.730615,72.75527284,28
42445548,595407648,5822,-73.990646,40.730615,-73.9904097,40.7310019,47.40433515,18
42445548,42428476,5823,-73.990646,40.730615,-73.991921,40.731166,123.7250169,45
42445558,42445548,5824,-73.9905029,40.730557,-73.990646,40.730615,13.67987923,5
42445558,595407648,5825,-73.9905029,40.730557,-73.9904097,40.7310019,50.09874946,19
42445561,42445046,5826,-73.9187061,40.8602477,-73.919379,40.860527,64.67481079,38
42445562,42445051,5827,-73.9177129,40.861457,-73.918469,40.861775,72.89440109,42
42445563,42445054,5828,-73.9176139,40.8622195,-73.918015,40.862394,38.98707489,24
42445574,42442286,5829,-74.005658,40.726435,-74.0057082,40.7256753,85.47772191,32
42445574,42436359,5830,-74.005658,40.726435,-74.0074233,40.726601,149.9724149,55
42445574,4616536351,5831,-74.005658,40.726435,-74.0058541,40.7256907,85.8406674,20
42445585,42427834,5832,-73.9366843,40.8140425,-73.9371368,40.8134264,78.40412904,21
42445585,42435953,5833,-73.9366843,40.8140425,-73.9362311,40.8146596,78.52997469,22
42445587,42435957,5834,-73.9398384,40.8153746,-73.9393897,40.815997,78.86333118,21
42445587,42445585,5835,-73.9398384,40.8153746,-73.9366843,40.8140425,304.3815682,176
42445587,3099327951,5836,-73.9398384,40.8153746,-73.9399886,40.8154373,14.45521839,9
42445603,42452067,5837,-73.9944558,40.7169745,-73.9938242,40.7181594,142.0896992,51
42445603,1775260897,5838,-73.9944558,40.7169745,-73.9947223,40.7164964,57.70772547,21
42445603,42437580,5839,-73.9944558,40.7169745,-73.9954317,40.7173076,90.22835842,33
42445606,42432250,5840,-73.9963184,40.7176103,-73.9971031,40.7178782,72.55347106,26
42445606,42452056,5841,-73.9963184,40.7176103,-73.9956974,40.718782,140.6453903,51
42445612,42427319,5842,-73.9987548,40.718442,-73.9994292,40.7186723,62.35771496,23
42445612,42440810,5843,-73.9987548,40.718442,-73.999313,40.71755,109.7705283,40
42445617,42440785,5844,-73.9897482,40.7155607,-73.9902294,40.7144192,134.4646574,50
42445617,42452084,5845,-73.9897482,40.7155607,-73.9891454,40.7167195,138.4949159,51
42445620,42440682,5846,-73.9913115,40.7160325,-73.9905581,40.7158068,68.29592558,25
42445620,42452076,5847,-73.9913115,40.7160325,-73.9907021,40.7172086,140.4879476,52
42445630,592405108,5848,-73.981642,40.7144744,-73.9814694,40.7144233,15.62158534,7
42445630,42435544,5849,-73.981642,40.7144744,-73.9808692,40.7159409,175.5799144,64
42445630,4375208206,5850,-73.981642,40.7144744,-73.982426,40.7146922,70.39480346,27
42445634,42452495,5851,-73.9225094,40.8624268,-73.9206112,40.863121,177.6755616,40
42445634,1764400288,5852,-73.9225094,40.8624268,-73.9241374,40.8618235,152.7686239,34
42445634,1764400306,5853,-73.9225094,40.8624268,-73.9224584,40.862355,9.066938355,4
42445634,1764405363,5854,-73.9225094,40.8624268,-73.9225476,40.8624952,8.258423677,3
42445635,42427863,5855,-73.923137,40.863416,-73.923767,40.864403,121.911387,44
42445635,42446604,5856,-73.923137,40.863416,-73.92125,40.864112,176.912943,64
42445635,1764405363,5857,-73.923137,40.863416,-73.9225476,40.8624952,113.7954283,41
42445635,42432789,5858,-73.923137,40.863416,-73.925373,40.862582,210.0860009,77
42445637,42429217,5859,-73.925514,40.867133,-73.925005,40.866336,98.45329862,36
42445637,42445640,5860,-73.925514,40.867133,-73.925919,40.867769,78.52174545,29
42445637,42453349,5861,-73.925514,40.867133,-73.923623,40.867818,176.6857129,103
42445640,42445637,5862,-73.925919,40.867769,-73.925514,40.867133,78.52174545,29
42445640,42457282,5863,-73.925919,40.867769,-73.926406,40.867384,59.31244025,22
42445640,42455509,5864,-73.925919,40.867769,-73.924038,40.868473,177.0816364,65
42445644,42432722,5865,-73.9216811,40.8606861,-73.919846,40.859898,177.8074217,103
42445644,42451736,5866,-73.9216811,40.8606861,-73.921232,40.861311,79.12271185,18
42445644,1764424345,5867,-73.9216811,40.8606861,-73.9229261,40.8589802,216.7698,49
42445649,42433604,5868,-73.982275,40.751577,-73.982724,40.750959,78.44591747,21
42445649,42430320,5869,-73.982275,40.751577,-73.985488,40.752935,310.1210428,180
42445651,42445649,5870,-73.9806752,40.7509034,-73.982275,40.751577,154.27503,90
42445651,42445914,5871,-73.9806752,40.7509034,-73.9802215,40.7515213,78.62819139,22
42445653,561042195,5872,-73.9789589,40.7501873,-73.979154,40.7502651,18.58444705,11
42445653,561042197,5873,-73.9789589,40.7501873,-73.9788111,40.750392,25.94619439,10
42445656,42446945,5874,-73.9774355,40.7495393,-73.977888,40.748921,78.61790142,21
42445656,42445653,5875,-73.9774355,40.7495393,-73.9789589,40.7501873,147.2636593,86
42445661,42449942,5876,-73.9757971,40.7488523,-73.9753516,40.7494655,77.8361153,18
42445661,42445656,5877,-73.9757971,40.7488523,-73.9774355,40.7495393,157.8437892,92
42445664,42445661,5878,-73.9749705,40.7485013,-73.9757971,40.7488523,79.87245161,47
42445664,42453007,5879,-73.9749705,40.7485013,-73.9745184,40.7491137,78.02853136,45
42445666,42442933,5880,-73.9727362,40.7475605,-73.973591,40.7479204,82.43088633,48
42445666,42454006,5881,-73.9727362,40.7475605,-73.9731926,40.7469416,78.83619897,46
42445667,42453011,5882,-73.9712078,40.7469339,-73.9707699,40.747543,77.1487426,18
42445667,42445666,5883,-73.9712078,40.7469339,-73.9727362,40.7475605,146.4852878,87
42445672,42436283,5884,-73.927477,40.850694,-73.92708,40.851432,88.61347544,52
42445672,42442738,5885,-73.927477,40.850694,-73.9306128,40.8484776,425.5421142,248
42445675,42436288,5886,-73.930101,40.851793,-73.929603,40.852476,86.7690199,32
42445675,42442755,5887,-73.930101,40.851793,-73.9286408,40.8511764,140.9089738,83
42445675,42454102,5888,-73.930101,40.851793,-73.930602,40.851109,86.98886585,32
42445680,42436293,5889,-73.932725,40.852898,-73.932228,40.853582,86.82561189,32
42445680,42449644,5890,-73.932725,40.852898,-73.933226,40.852213,87.08607339,32
42445680,42433077,5891,-73.932725,40.852898,-73.931495,40.85238,118.619437,69
42445689,42429072,5892,-73.935133,40.853479,-73.934193,40.8532,85.1054588,50
42445689,42454240,5893,-73.935133,40.853479,-73.935716,40.852339,135.9397253,79
42445689,42442384,5894,-73.935133,40.853479,-73.9363632,40.8538229,110.5478799,65
42445700,42445702,5895,-74.0059515,40.7196963,-74.0068,40.719782,72.16878606,26
42445700,42453773,5896,-74.0059515,40.7196963,-74.0061348,40.7194586,30.61384237,11
42445702,42436336,5897,-74.0068,40.719782,-74.0085823,40.7199619,151.5910312,55
42445702,42453038,5898,-74.0068,40.719782,-74.0069347,40.7191185,74.63541396,28
42445731,42454189,5899,-73.9594696,40.7828333,-73.9599216,40.7822133,78.76280789,21
42445731,42445733,5900,-73.9594696,40.7828333,-73.9578658,40.7821571,154.7102176,92
42445733,596776103,5901,-73.9578658,40.7821571,-73.9563633,40.7815237,144.9334976,85
42445733,42436539,5902,-73.9578658,40.7821571,-73.9574044,40.7827919,80.58633082,22
42445736,42436541,5903,-73.9561147,40.7814189,-73.9556525,40.7820524,80.49241444,22
42445736,42445738,5904,-73.9561147,40.7814189,-73.9546347,40.7807949,142.7677131,83
42445738,42445740,5905,-73.9546347,40.7807949,-73.953034,40.7801202,154.40075,89
42445738,42447136,5906,-73.9546347,40.7807949,-73.9550916,40.7801739,79.06058553,21
42445740,42436546,5907,-73.953034,40.7801202,-73.9525725,40.7807525,80.34710762,18
42445740,42443042,5908,-73.953034,40.7801202,-73.9507943,40.7791759,216.0516025,125
42445748,42428043,5909,-73.9484255,40.7781772,-73.9461727,40.7772273,217.3194365,126
42445748,42436551,5910,-73.9484255,40.7781772,-73.9479669,40.7788085,80.13221736,30
42445757,42451773,5911,-73.9438324,40.7762411,-73.944278,40.775608,79.79987401,48
42445757,42436556,5912,-73.9438324,40.7762411,-73.9433922,40.7769097,83.4106697,51
42445766,42449341,5913,-74.007705,40.742834,-74.007238,40.74347,80.93183279,32
42445766,42445769,5914,-74.007705,40.742834,-74.0085372,40.7431693,79.4509659,31
42445769,246648063,5915,-74.0085372,40.7431693,-74.0087517,40.7430653,24.3539983,11
42445769,42449345,5916,-74.0085372,40.7431693,-74.0083751,40.7439579,88.73439895,24
42445773,42427877,5917,-73.917044,40.867026,-73.917205,40.866813,27.29526693,8
42445773,42437926,5918,-73.917044,40.867026,-73.918414,40.867584,131.110421,48
42445773,42449593,5919,-73.917044,40.867026,-73.916588,40.867633,77.6674675,21
42445780,42427305,5920,-74.0007838,40.715297,-74.0016907,40.7157471,91.38025146,53
42445804,42459636,5921,-73.9699307,40.7497482,-73.9697891,40.7496912,13.5159941,8
42445804,42442939,5922,-73.9699307,40.7497482,-73.971713,40.750494,171.6242908,100
42445817,596775808,5923,-73.9472706,40.793539,-73.9475371,40.7936506,25.66676649,15
42445817,42436641,5924,-73.9472706,40.793539,-73.9467963,40.7941882,82.51370224,24
42445823,42447182,5925,-73.9457864,40.7929177,-73.9462785,40.792248,85.23476022,24
42445823,42445817,5926,-73.9457864,40.7929177,-73.9472706,40.793539,142.9319978,86
42445827,42436647,5927,-73.9441827,40.7922463,-73.9437242,40.7928745,79.83377527,19
42445827,42445823,5928,-73.9441827,40.7922463,-73.9457864,40.7929177,154.4442428,90
42445840,42450456,5929,-73.950613,40.794965,-73.951111,40.794285,86.47728611,23
42445843,42445840,5930,-73.949013,40.794281,-73.950613,40.794965,154.8542901,90
42445843,42436640,5931,-73.949013,40.794281,-73.9485547,40.7949118,80.0707015,23
42445867,42436575,5932,-73.9879839,40.7408836,-73.9875133,40.7415369,82.76262482,31
42445867,42428201,5933,-73.9879839,40.7408836,-73.9891371,40.7413644,110.9520092,43
42445867,4597668041,5934,-73.9879839,40.7408836,-73.9864129,40.7402115,152.0747266,56
42445879,42429876,5935,-73.9870584,40.7421387,-73.9865977,40.7427711,80.32419823,30
42445885,42434800,5936,-73.9861457,40.7433908,-73.9877451,40.7440672,154.3969266,56
42445885,42445888,5937,-73.9861457,40.7433908,-73.9856985,40.7440046,77.96376018,28
42445888,42436746,5938,-73.9856985,40.7440046,-73.9852457,40.7446233,78.66905921,29
42445888,4597668030,5939,-73.9856985,40.7440046,-73.9841296,40.7433448,151.2526333,55
42445896,42445899,5940,-73.9843476,40.7458561,-73.9838963,40.7464898,80.07112064,30
42445896,42451674,5941,-73.9843476,40.7458561,-73.9859541,40.7465291,154.7368653,57
42445899,4597668020,5942,-73.9838963,40.7464898,-73.9823187,40.7458297,151.9106211,56
42445899,42445903,5943,-73.9838963,40.7464898,-73.9834416,40.7470999,77.91313172,29
42445903,42445365,5944,-73.9834416,40.7470999,-73.982957,40.747765,84.4807734,31
42445903,42446701,5945,-73.9834416,40.7470999,-73.985046,40.747773,154.5872945,57
42445908,561042193,5946,-73.982024,40.74905,-73.9805026,40.7484151,146.4086002,39
42445908,42445909,5947,-73.982024,40.74905,-73.9815675,40.7496686,78.81120752,21
42445909,42443950,5948,-73.9815675,40.7496686,-73.9831797,40.7503411,155.1308898,41
42445909,42445910,5949,-73.9815675,40.7496686,-73.981123,40.750282,77.81543796,23
42445910,561042194,5950,-73.981123,40.750282,-73.9795985,40.7496476,146.6108837,86
42445910,42445651,5951,-73.981123,40.750282,-73.9806752,40.7509034,78.72864111,22
42445914,561042198,5952,-73.9802215,40.7515213,-73.9787183,40.7508929,144.715901,85
42445914,42432438,5953,-73.9802215,40.7515213,-73.9797698,40.7521385,78.47824116,22
42445916,42443804,5954,-73.9792861,40.7528022,-73.9783547,40.7524129,89.6642092,34
42445916,42437358,5955,-73.9792861,40.7528022,-73.980888,40.753481,154.7110507,57
42445916,42445917,5956,-73.9792861,40.7528022,-73.978783,40.753481,86.57053964,25
42445917,42454428,5957,-73.978783,40.753481,-73.980395,40.754155,155.1965671,91
42445917,42445920,5958,-73.978783,40.753481,-73.978332,40.7541,78.62472027,22
42445920,42444043,5959,-73.978332,40.7541,-73.977875,40.754728,79.74517942,23
42445920,42443807,5960,-73.978332,40.7541,-73.977432,40.753717,87.01016036,51
42445924,42445926,5961,-73.9769665,40.7559713,-73.976504,40.756606,80.62140697,22
42445924,42452353,5962,-73.9769665,40.7559713,-73.9785655,40.7566543,154.7262594,90
42445926,42438881,5963,-73.976504,40.756606,-73.976045,40.757232,79.63237582,21
42445926,596775882,5964,-73.976504,40.756606,-73.9749965,40.755973,145.2805395,84
42445928,596775870,5965,-73.975591,40.75786,-73.9740877,40.7572227,145.2035334,40
42445928,42440453,5966,-73.975591,40.75786,-73.9751347,40.7584861,79.53173309,23
42445930,596775914,5967,-73.9746829,40.7591101,-73.9731771,40.7584748,145.2793144,84
42445930,42436701,5968,-73.9746829,40.7591101,-73.9742235,40.7597393,79.95982747,23
42445936,596775919,5969,-73.9737663,40.7603636,-73.9722665,40.759727,144.9080076,38
42445936,42445941,5970,-73.9737663,40.7603636,-73.9733087,40.7609894,79.55563613,23
42445941,42440951,5971,-73.9733087,40.7609894,-73.974915,40.761667,154.9700694,90
42445941,42443612,5972,-73.9733087,40.7609894,-73.9728511,40.7616152,79.55563831,23
42445947,42445950,5973,-73.9718586,40.7629781,-73.9714037,40.7635979,78.86197176,22
42445947,596775941,5974,-73.9718586,40.7629781,-73.9703631,40.7623449,144.407116,84
42445950,42445953,5975,-73.9714037,40.7635979,-73.9709542,40.7642198,78.84621502,22
42445950,596775946,5976,-73.9714037,40.7635979,-73.9699023,40.7629704,144.5346945,40
42445953,42436511,5977,-73.9709542,40.7642198,-73.9704968,40.7648423,79.22676936,21
42445953,4347534783,5978,-73.9709542,40.7642198,-73.972553,40.764898,154.45052,42
42445961,596775985,5979,-73.9700424,40.7654664,-73.9685426,40.7648371,144.5168579,85
42445961,42429971,5980,-73.9700424,40.7654664,-73.9695848,40.7660912,79.45842616,21
42445972,596776032,5981,-73.9686697,40.7673451,-73.9671748,40.7667142,144.2384298,39
42445972,42445976,5982,-73.9686697,40.7673451,-73.9682154,40.7679674,79.08042975,22
42445976,42437425,5983,-73.9682154,40.7679674,-73.9677605,40.768594,79.52339783,22
42445976,42447228,5984,-73.9682154,40.7679674,-73.969825,40.768646,155.267258,42
42445994,42429682,5985,-73.9668481,40.7698455,-73.9663887,40.7704757,80.05710878,21
42445994,42455693,5986,-73.9668481,40.7698455,-73.968441,40.770517,153.653114,89
42446013,42446016,5987,-73.9635486,40.7743723,-73.9630866,40.7750035,80.26058038,22
42446013,596776041,5988,-73.9635486,40.7743723,-73.9620316,40.7737343,146.2505499,85
42446016,42436913,5989,-73.9630866,40.7750035,-73.9626301,40.7756284,79.42316158,21
42446016,42446455,5990,-73.9630866,40.7750035,-73.9647035,40.7756839,155.9024674,90
42446021,42438487,5991,-73.9621508,40.7763235,-73.9616294,40.7770011,87.22159186,23
42446021,42440397,5992,-73.9621508,40.7763235,-73.9637494,40.7770004,154.3651182,42
42446021,596776089,5993,-73.9621508,40.7763235,-73.9606194,40.775675,147.8790709,40
42446026,42439392,5994,-73.9611664,40.7776355,-73.9607012,40.7782718,80.8872824,23
42446026,42452951,5995,-73.9611664,40.7776355,-73.9627815,40.7783187,155.9211987,36
42446031,42435499,5996,-73.9602361,40.7789076,-73.959774,40.779542,80.57590633,22
42446031,42448203,5997,-73.9602361,40.7789076,-73.9618493,40.7795883,155.6463084,91
42446036,42429324,5998,-73.959311,40.780173,-73.9588106,40.7808689,88.12355055,25
42446036,42449187,5999,-73.959311,40.780173,-73.9609186,40.7808558,155.3479273,42
42446041,42445733,6000,-73.9583191,40.7815366,-73.9578658,40.7821571,78.86451795,22
42446041,42454189,6001,-73.9583191,40.7815366,-73.9599216,40.7822133,154.6414677,90
42446066,42446070,6002,-73.9564889,40.7840414,-73.9560335,40.7846666,79.40745552,22
42446066,42456575,6003,-73.9564889,40.7840414,-73.9580958,40.7847179,154.9550559,92
42446070,42446072,6004,-73.9560335,40.7846666,-73.9555649,40.7853035,81.08490756,22
42446070,596776177,6005,-73.9560335,40.7846666,-73.9545364,40.7840339,144.4978422,84
42446072,42444487,6006,-73.9555649,40.7853035,-73.9551138,40.7859253,78.90139975,21
42446072,42452809,6007,-73.9555649,40.7853035,-73.9571722,40.7859848,155.2440425,91
42446086,42443268,6008,-73.9541598,40.7872313,-73.9557686,40.7879101,155.2191195,41
42446086,42446093,6009,-73.9541598,40.7872313,-73.953672,40.787901,85.05888254,23
42446086,596776260,6010,-73.9541598,40.7872313,-73.9526675,40.7866018,143.9711983,39
42446093,42446099,6011,-73.953672,40.787901,-73.9532121,40.7885301,79.97053149,22
42446093,42443264,6012,-73.953672,40.787901,-73.9552767,40.7885847,155.1832588,41
42446099,42445256,6013,-73.9532121,40.7885301,-73.9527393,40.7891872,83.22231723,23
42446099,596776166,6014,-73.9532121,40.7885301,-73.951733,40.7879079,142.6042199,84
42446132,42456708,6015,-73.95,40.792932,-73.951602,40.793608,154.5667846,90
42446132,42446138,6016,-73.95,40.792932,-73.9494988,40.7936189,87.27977486,25
42446138,596776201,6017,-73.9494988,40.7936189,-73.9480306,40.7929876,142.3026326,52
42446138,42450456,6018,-73.9494988,40.7936189,-73.951111,40.794285,154.800441,57
42446138,42445843,6019,-73.9494988,40.7936189,-73.949013,40.794281,84.23820294,23
42446147,42434377,6020,-73.9480943,40.7955419,-73.9476292,40.7961784,80.90263987,22
42446147,42456711,6021,-73.9480943,40.7955419,-73.949695,40.796217,154.4223612,90
42446152,42446155,6022,-73.9471734,40.7968006,-73.9467,40.79745,82.49632034,22
42446152,42446721,6023,-73.9471734,40.7968006,-73.948792,40.797478,155.8663785,91
42446155,596776546,6024,-73.9467,40.79745,-73.9452242,40.796828,142.3501815,82
42446155,42435388,6025,-73.9467,40.79745,-73.9453606,40.7992849,233.1747038,67
42446161,42437174,6026,-73.9448507,40.7999823,-73.946462,40.800665,155.6143622,90
42446161,42446164,6027,-73.9448507,40.7999823,-73.9443548,40.800662,86.3622773,23
42446161,596776497,6028,-73.9448507,40.7999823,-73.9433813,40.7993598,141.9058889,82
42446164,42439486,6029,-73.9443548,40.800662,-73.9438957,40.8012911,79.93785066,21
42446164,42449828,6030,-73.9443548,40.800662,-73.945968,40.801342,155.6081642,90
42446169,42445183,6031,-73.942567,40.803194,-73.942102,40.80383,80.84993341,22
42446171,42438704,6032,-73.941651,40.80445,-73.941167,40.805063,79.43425739,21
42446177,42436724,6033,-73.939711,40.8070461,-73.941318,40.807713,154.4471868,90
42446177,42446182,6034,-73.939711,40.8070461,-73.9392434,40.8076531,78.18634155,21
42446182,589928040,6035,-73.9392434,40.8076531,-73.9377902,40.80704,140.2040458,81
42446182,2799368116,6036,-73.9392434,40.8076531,-73.9387908,40.8082712,78.60255275,21
42446184,42446187,6037,-73.9383306,40.8088999,-73.9378749,40.8095224,79.15710432,21
42446184,589928038,6038,-73.9383306,40.8088999,-73.9368805,40.8082894,139.8351751,81
42446187,42438235,6039,-73.9378749,40.8095224,-73.939494,40.810209,156.3999473,91
42446187,42446190,6040,-73.9378749,40.8095224,-73.9374069,40.8101617,81.29345752,22
42446190,4207675399,6041,-73.9374069,40.8101617,-73.9364514,40.8115152,170.6853048,45
42446190,42429530,6042,-73.9374069,40.8101617,-73.939018,40.810856,156.232789,91
42446190,589927991,6043,-73.9374069,40.8101617,-73.9359688,40.8095418,139.4649624,81
42446203,42436726,6044,-73.9449093,40.8084107,-73.944454,40.809036,79.41311169,21
42446203,3099327972,6045,-73.9449093,40.8084107,-73.945077,40.8084812,16.16601166,10
42446218,561035344,6046,-73.9569141,40.8155516,-73.9577702,40.816296,113.0471822,66
42446218,42453717,6047,-73.9569141,40.8155516,-73.957829,40.815156,88.7932857,52
42446218,42442592,6048,-73.9569141,40.8155516,-73.9549865,40.8151098,192.493476,114
42446228,42444880,6049,-73.9114398,40.8688503,-73.912847,40.869444,135.7663789,79
42446231,42429704,6050,-73.914694,40.870225,-73.9139795,40.8711588,120.0286586,32
42446231,42454553,6051,-73.914694,40.870225,-73.915183,40.869551,85.52638705,23
42446231,42444880,6052,-73.914694,40.870225,-73.912847,40.869444,178.2927429,104
42446231,42429244,6053,-73.914694,40.870225,-73.9151316,40.8704145,42.48574987,26
42446245,3670609093,6054,-73.9838536,40.7195385,-73.9836279,40.7199823,52.8827521,19
42446266,42436748,6055,-73.9840243,40.7433005,-73.9835731,40.7439209,78.76913403,29
42446266,42446270,6056,-73.9840243,40.7433005,-73.9824628,40.7426439,150.5344825,55
42446270,42446275,6057,-73.9824628,40.7426439,-73.9808564,40.7419683,154.8694754,57
42446270,42446932,6058,-73.9824628,40.7426439,-73.9829135,40.7420239,78.7098365,30
42446275,42436753,6059,-73.9808564,40.7419683,-73.9804102,40.7425859,78.29327368,30
42446275,42442898,6060,-73.9808564,40.7419683,-73.9786353,40.7410343,214.1247109,79
42446293,1632878994,6061,-73.9762474,40.7400362,-73.9761435,40.7401752,17.76373304,7
42446293,42429910,6062,-73.9762474,40.7400362,-73.9781935,40.7392313,258.051675,98
42446331,42433057,6063,-73.935181,40.844846,-73.93657,40.845434,134.1175313,78
42446331,42436807,6064,-73.935181,40.844846,-73.934686,40.84552,85.77137982,31
42446331,42454611,6065,-73.935181,40.844846,-73.935653,40.844201,82.01120448,30
42446337,42429002,6066,-73.937809,40.845948,-73.938451,40.846193,60.59432435,35
42446337,42436812,6067,-73.937809,40.845948,-73.937313,40.846623,85.90953397,31
42446337,42449627,6068,-73.937809,40.845948,-73.938262,40.8453,81.54052641,30
42446353,42440452,6069,-73.976289,40.759787,-73.976744,40.759165,79.07986364,29
42446353,42445930,6070,-73.976289,40.759787,-73.9746829,40.7591101,154.9175144,91
42446363,42449550,6071,-73.9908697,40.7659384,-73.9904253,40.766548,77.44088785,28
42446363,42445027,6072,-73.9908697,40.7659384,-73.988034,40.7647403,273.6804462,99
